day hour context tick age_infector age id_infector id
 2 13 "school" 61 14 1 582 272
 2 14 "school" 62 6 5 147 292
 2 14 "workplace" 62 72 49 431 317
 2 14 "school" 62 7 13 196 601
 2 14 "school" 62 7 8 196 353
 2 14 "workplace" 62 47 26 497 273
 2 15 "school" 63 6 1 514 356
 2 15 "school" 63 7 3 239 653
 2 15 "school" 63 10 8 256 214
 2 15 "school" 63 4 14 648 232
 2 15 "school" 63 7 13 423 237
 2 16 "school" 64 12 6 610 434
 2 16 "school" 64 11 16 190 165
 2 16 "workplace" 64 20 35 445 422
 2 16 "school" 64 11 13 388 572
 2 17 "community" 65 58 22 652 358
 2 19 "community" 67 70 7 377 375
 2 21 "household" 69 14 67 142 140
 2 21 "household" 69 23 15 470 468
 2 21 "household" 69 15 70 447 449
 2 22 "household" 70 16 33 507 510
 2 22 "household" 70 1 76 356 355
 2 23 "household" 71 56 1 426 424
 3 3 "community" 75 32 4 291 410
 3 4 "household" 76 46 7 179 181
 3 8 "school" 80 1 4 356 562
 3 8 "school" 80 15 15 420 245
 3 9 "workplace" 81 63 55 627 212
 3 9 "school" 81 14 14 158 640
 3 9 "school" 81 4 6 410 465
 3 10 "school" 82 14 8 158 619
 3 10 "workplace" 82 23 40 470 340
 3 10 "school" 82 4 5 400 414
 3 10 "workplace" 82 63 37 581 242
 3 10 "workplace" 82 42 60 230 607
 3 11 "workplace" 83 64 52 519 206
 3 11 "school" 83 7 3 375 335
 3 11 "school" 83 9 8 144 453
 3 11 "school" 83 8 11 467 145
 3 12 "workplace" 84 31 79 331 556
 3 12 "school" 84 7 13 265 163
 3 12 "school" 84 9 0 316 225
 3 12 "workplace" 84 28 20 300 288
 3 12 "school" 84 5 16 590 363
 3 12 "workplace" 84 47 30 381 255
 3 13 "workplace" 85 45 50 500 276
 3 13 "workplace" 85 73 40 587 596
 3 13 "workplace" 85 53 40 185 155
 3 13 "workplace" 85 25 55 498 160
 3 13 "school" 85 1 10 448 263
 3 14 "workplace" 86 67 29 140 172
 3 14 "school" 86 11 8 480 592
 3 14 "school" 86 10 7 557 282
 3 14 "school" 86 11 17 270 631
 3 14 "school" 86 16 6 553 552
 3 15 "school" 87 1 3 424 186
 3 15 "workplace" 87 58 78 652 394
 3 15 "workplace" 87 69 69 148 456
 3 16 "workplace" 88 76 25 355 476
 3 16 "workplace" 88 47 25 532 336
 3 16 "workplace" 88 28 77 644 260
 3 21 "household" 93 4 38 171 174
 3 21 "household" 93 7 21 443 444
 3 21 "household" 93 14 25 142 141
 3 22 "household" 94 31 65 267 268
 4 3 "community" 99 4 63 598 227
 4 3 "community" 99 20 33 445 166
 4 3 "community" 99 8 38 619 620
 4 6 "community" 102 12 32 643 218
 4 8 "workplace" 104 61 78 226 330
 4 8 "school" 104 5 12 292 442
 4 9 "school" 105 10 14 557 634
 4 9 "school" 105 10 14 178 386
 4 9 "school" 105 6 17 147 613
 4 9 "school" 105 7 13 285 603
 4 10 "school" 106 5 15 573 612
 4 10 "school" 106 16 16 165 516
 4 10 "workplace" 106 28 18 300 297
 4 11 "workplace" 107 76 29 538 602
 4 11 "workplace" 107 40 79 340 342
 4 11 "school" 107 11 12 304 376
 4 11 "school" 107 10 1 301 593
 4 12 "workplace" 108 63 69 324 157
 4 12 "workplace" 108 28 22 528 327
 4 13 "workplace" 109 31 70 267 479
 4 13 "workplace" 109 38 76 174 235
 4 13 "workplace" 109 22 68 327 433
 4 16 "school" 112 4 7 183 156
 4 16 "school" 112 6 12 465 296
 4 16 "workplace" 112 78 30 571 649
 4 16 "workplace" 112 53 40 305 540
 4 16 "workplace" 112 63 44 324 584
 4 16 "school" 112 14 12 634 351
 4 16 "school" 112 7 17 177 487
 4 21 "household" 117 5 30 414 411
 4 22 "household" 118 79 6 556 555
 5 0 "household" 120 6 79 552 551
 5 0 "household" 120 1 6 576 577
 5 2 "household" 122 15 77 245 244
 5 3 "household" 123 2 17 319 322
 5 4 "household" 124 6 39 636 637
 5 4 "household" 124 1 46 279 280
 5 4 "household" 124 71 7 182 180
 5 4 "household" 124 35 48 422 421
 5 6 "household" 126 8 69 349 348
 5 8 "community" 128 70 43 377 378
 5 18 "community" 138 10 71 178 176
 5 22 "household" 142 11 49 201 199
 6 0 "household" 144 11 78 152 154
 6 0 "household" 144 7 34 239 241
 6 0 "household" 144 17 77 345 346
 6 2 "household" 146 31 50 209 208
 6 2 "household" 146 15 29 468 469
 6 3 "household" 147 74 16 491 492
 6 5 "household" 149 28 20 528 527
 6 5 "household" 149 18 4 169 168
 6 5 "household" 149 49 8 199 202
 6 6 "household" 150 49 2 600 599
 6 6 "household" 150 76 29 461 459
 6 6 "household" 150 74 7 246 243
 6 12 "community" 156 17 2 345 455
 6 15 "community" 159 14 6 386 374
 6 16 "community" 160 9 2 650 391
 6 23 "household" 167 5 73 414 413
 6 23 "household" 167 4 20 410 409
 7 6 "workplace" 174 33 28 406 403
 7 9 "workplace" 177 61 59 226 337
 7 11 "workplace" 179 31 61 331 236
 7 12 "school" 180 0 0 502 259
 7 12 "workplace" 180 68 61 433 200
 7 12 "school" 180 17 6 613 368
 7 14 "workplace" 182 64 57 519 589
 7 14 "school" 182 12 15 376 299
 7 21 "household" 189 2 47 439 441
 8 8 "school" 200 12 1 296 314
 8 8 "workplace" 200 64 19 519 149
 8 9 "workplace" 201 72 66 431 153
 8 11 "school" 203 15 1 299 219
 8 11 "school" 203 7 4 282 151
 8 12 "workplace" 204 57 45 589 415
 8 13 "workplace" 205 40 74 540 450
 8 15 "school" 207 1 8 356 493
 8 16 "school" 208 12 7 396 258
 8 21 "household" 213 15 35 612 614
 9 3 "household" 219 16 37 630 401
 9 8 "school" 224 7 10 258 150
 9 8 "workplace" 224 79 28 642 371
 9 11 "workplace" 227 31 57 209 384
 9 11 "school" 227 6 7 275 365
 9 13 "workplace" 229 63 58 581 617
 9 16 "workplace" 232 20 60 288 488
 9 21 "household" 237 0 72 259 261
 10 9 "workplace" 249 46 20 280 389
 10 9 "workplace" 249 53 20 518 558
 10 10 "workplace" 250 20 58 389 390
 10 11 "workplace" 251 25 50 336 146
 10 12 "workplace" 252 69 43 148 211
 10 23 "household" 263 12 49 351 354
 10 23 "household" 263 17 62 586 583
 11 11 "school" 275 10 9 150 503
 11 12 "workplace" 276 68 71 281 302
 11 16 "workplace" 280 66 29 153 616
 12 6 "household" 294 60 23 488 489
 12 18 "community" 306 74 49 450 175
 14 13 "workplace" 349 46 54 280 385
 15 14 "school" 374 4 16 598 338
 16 9 "workplace" 393 53 63 185 594
 16 9 "school" 393 1 12 279 483
 17 14 "workplace" 422 50 42 146 451
 32 16 "workplace" 784 54 26 385 257
